Tune: 3.322128e+01 1.625978e+01
Chrom: 2.000000e+00 1.789887e+00 
Alpha_c: 3.627490e-04
 element        s            alphax         alphay         betax          betay            etax          etaxp           etay          etayp           phix           phiy     
   SL3G6C14B   3.901154e+02  -8.974195e+00   7.768389e+00   1.513622e+01   1.812477e+01   -9.829646e-05  -7.639618e-05   0.000000e+00   0.000000e+00   1.031411e+02   4.962262e+01 
     DL3BG6B   3.902729e+02  -9.822621e+00   7.235290e+00   1.809672e+01   1.576169e+01   -1.103289e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031506e+02   4.963193e+01 
        DSCH   3.903729e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031559e+02   4.963858e+01 
  CL2YG6C14B   3.903729e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031559e+02   4.963858e+01 
  CL2XG6C14B   3.903729e+02  -1.036130e+01   6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031559e+02   4.963858e+01 
        DSCH   3.904729e+02  -1.089999e+01   6.558340e+00   2.224124e+01   1.300297e+01   -1.256081e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031606e+02   4.964590e+01 
     DL3AG6B   3.906750e+02  -1.198866e+01   5.874282e+00   2.686704e+01   1.049033e+01   -1.410478e-04  -7.639618e-05   0.000000e+00   0.000000e+00   1.031689e+02   4.966321e+01 
   QL2G6C14B   3.911350e+02   1.077128e+01  -1.939233e+00   2.750900e+01   8.876291e+00   -1.485172e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.031848e+02   4.971392e+01 
     DL2CG6B   3.913790e+02   9.733328e+00  -2.070098e+00   2.250588e+01   9.854567e+00   -1.375526e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.031946e+02   4.974002e+01 
   SL2G6C14B   3.915790e+02   8.882549e+00  -2.177364e+00   1.878270e+01   1.070406e+01   -1.285652e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032043e+02   4.975949e+01 
     DL2BG6B   3.917102e+02   8.324225e+00  -2.247757e+00   1.652432e+01   1.128486e+01   -1.226672e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032118e+02   4.977143e+01 
        DSCH   3.918102e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032181e+02   4.978012e+01 
  CL1YG6C14B   3.918102e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032181e+02   4.978012e+01 
  CL1XG6C14B   3.918102e+02   7.898836e+00  -2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032181e+02   4.978012e+01 
        DSCH   3.919102e+02   7.473446e+00  -2.355023e+00   1.336478e+01   1.220541e+01   -1.136797e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032252e+02   4.978848e+01 
     DL2AG6B   3.920450e+02   6.900233e+00  -2.427294e+00   1.142793e+01   1.284983e+01   -1.076245e-04   4.493712e-05   0.000000e+00   0.000000e+00   1.032361e+02   4.979924e+01 
   QL1G6C14B   3.923130e+02   1.988660e+00   3.132248e+00   9.133881e+00   1.265323e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.032629e+02   4.981985e+01 
     DL1AG6B   3.923913e+02   1.946186e+00   3.065348e+00   8.825782e+00   1.216796e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.032716e+02   4.982616e+01 
   PL1G6C14B   3.923913e+02   1.946186e+00   3.065348e+00   8.825782e+00   1.216796e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.032716e+02   4.982616e+01 
      DBPM06   3.924790e+02   1.898612e+00   2.990417e+00   8.488593e+00   1.163686e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.032817e+02   4.983353e+01 
   SL1G6C14B   3.926790e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033064e+02   4.985165e+01 
    GEG6C14B   3.926790e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033064e+02   4.985165e+01 
    GSG1C15A   3.926790e+02   1.790120e+00   2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033064e+02   4.985165e+01 
     DL0BG1A   3.931255e+02   1.547900e+00   2.438027e+00   6.260354e+00   8.127267e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033705e+02   4.990006e+01 
         DFT   3.931475e+02   1.535966e+00   2.419230e+00   6.192509e+00   8.020407e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033741e+02   4.990278e+01 
   FL1G1C15A   3.931475e+02   1.535966e+00   2.419230e+00   6.192509e+00   8.020407e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033741e+02   4.990278e+01 
         DFT   3.931695e+02   1.524032e+00   2.400433e+00   6.125189e+00   7.914375e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033776e+02   4.990555e+01 
        DFT2   3.932205e+02   1.496366e+00   2.356859e+00   5.971149e+00   7.671753e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.033861e+02   4.991209e+01 
        DLDK   3.933155e+02   1.444833e+00   2.275690e+00   5.691735e+00   7.231661e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.034024e+02   4.992485e+01 
     DL01G1A   3.959790e+02   2.442491e-15  -3.996803e-15   1.843452e+00   1.170405e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.043677e+02   5.108162e+01 
   MK5G1C15A   3.959790e+02   2.442491e-15  -3.996803e-15   1.843452e+00   1.170405e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.043677e+02   5.108162e+01 
     DL02G1A   3.987767e+02  -1.517631e+00  -2.390351e+00   6.089298e+00   7.857844e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053559e+02   5.225619e+01 
        DLDK   3.988717e+02  -1.569165e+00  -2.471520e+00   6.382543e+00   8.319721e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053711e+02   5.226794e+01 
        DFT2   3.989227e+02  -1.596830e+00  -2.515095e+00   6.544009e+00   8.574039e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053790e+02   5.227398e+01 
         DFT   3.989447e+02  -1.608764e+00  -2.533891e+00   6.614532e+00   8.685116e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053824e+02   5.227653e+01 
   FL2G1C15A   3.989447e+02  -1.608764e+00  -2.533891e+00   6.614532e+00   8.685116e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053824e+02   5.227653e+01 
         DFT   3.989667e+02  -1.620698e+00  -2.552688e+00   6.685580e+00   8.797021e+00   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.053857e+02   5.227904e+01 
     DL0AG1A   3.992790e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054291e+02   5.231158e+01 
    GEG1C15A   3.992790e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054291e+02   5.231158e+01 
    GSG2C15A   3.992790e+02  -1.790120e+00  -2.819536e+00   7.750847e+00   1.047487e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054291e+02   5.231158e+01 
   SL1G2C15A   3.994790e+02  -1.898612e+00  -2.990417e+00   8.488593e+00   1.163686e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054537e+02   5.232970e+01 
     DL1AG2A   3.995690e+02  -1.947433e+00  -3.067313e+00   8.834738e+00   1.218206e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054641e+02   5.233726e+01 
   PL1G2C15A   3.995690e+02  -1.947433e+00  -3.067313e+00   8.834738e+00   1.218206e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054641e+02   5.233726e+01 
      DBPM07   3.996450e+02  -1.988660e+00  -3.132248e+00   9.133881e+00   1.265323e+01   -1.016605e-04   5.908224e-16   0.000000e+00   0.000000e+00   1.054726e+02   5.234338e+01 
   QL1G2C15A   3.999130e+02  -6.900233e+00   2.427294e+00   1.142793e+01   1.284983e+01   -1.076245e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.054993e+02   5.236399e+01 
     DL2AG2A   4.000477e+02  -7.473446e+00   2.355023e+00   1.336478e+01   1.220541e+01   -1.136797e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055102e+02   5.237475e+01 
        DSCH   4.001477e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055173e+02   5.238311e+01 
  CL1XG2C15A   4.001477e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055173e+02   5.238311e+01 
  CL1YG2C15A   4.001477e+02  -7.898836e+00   2.301390e+00   1.490201e+01   1.173977e+01   -1.181735e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055173e+02   5.238311e+01 
        DSCH   4.002477e+02  -8.324225e+00   2.247757e+00   1.652432e+01   1.128486e+01   -1.226672e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055237e+02   5.239180e+01 
     DL2BG2A   4.003790e+02  -8.882549e+00   2.177364e+00   1.878270e+01   1.070406e+01   -1.285652e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055312e+02   5.240374e+01 
   SL2G2C15A   4.005790e+02  -9.733328e+00   2.070098e+00   2.250588e+01   9.854567e+00   -1.375526e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055409e+02   5.242321e+01 
     DL2CG2A   4.008230e+02  -1.077128e+01   1.939233e+00   2.750900e+01   8.876291e+00   -1.485172e-04  -4.493712e-05   0.000000e+00   0.000000e+00   1.055507e+02   5.244931e+01 
   QL2G2C15A   4.012830e+02   1.198866e+01  -5.874282e+00   2.686704e+01   1.049033e+01   -1.410478e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055666e+02   5.250002e+01 
     DL3AG2A   4.014851e+02   1.089999e+01  -6.558340e+00   2.224124e+01   1.300297e+01   -1.256081e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055748e+02   5.251733e+01 
        DSCH   4.015851e+02   1.036130e+01  -6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055796e+02   5.252465e+01 
  CL2XG2C15A   4.015851e+02   1.036130e+01  -6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055796e+02   5.252465e+01 
  CL2YG2C15A   4.015851e+02   1.036130e+01  -6.896815e+00   2.011511e+01   1.434848e+01   -1.179685e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055796e+02   5.252465e+01 
        DSCH   4.016851e+02   9.822621e+00  -7.235290e+00   1.809672e+01   1.576169e+01   -1.103289e-04   7.639618e-05   0.000000e+00   0.000000e+00   1.055848e+02   5.253130e+01 
     DL3BG2A   4.018426e+02   8.974195e+00  -7.768389e+00   1.513622e+01   1.812477e+01   -9.829646e-05   7.639618e-05   0.000000e+00   0.000000e+00   1.055943e+02   5.254061e+01 
   SL3G2C15A   4.020426e+02   7.896830e+00  -8.445339e+00   1.176201e+01   2.136752e+01   -8.301723e-05   7.639618e-05   0.000000e+00   0.000000e+00   1.056093e+02   5.255078e+01 
     DL3CG2A   4.021327e+02   7.411585e+00  -8.750238e+00   1.038303e+01   2.291650e+01   -7.613546e-05   7.639618e-05   0.000000e+00   0.000000e+00   1.056175e+02   5.255485e+01 
   PL2G2C15A   4.021327e+02   7.411585e+00  -8.750238e+00   1.038303e+01   2.291650e+01   -7.613546e-05   7.639618e-05   0.000000e+00   0.000000e+00   1.056175e+02   5.255485e+01 
      DBPM08   4.022086e+02   7.002617e+00  -9.007208e+00   9.288707e+00   2.426464e+01   -7.033546e-05   7.639618e-05   0.000000e+00   0.000000e+00   1.056252e+02   5.255807e+01 
   QL3G2C15A   4.024766e+02   2.974126e+00   1.218001e+00   6.708093e+00   2.643151e+01   -5.335806e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.056598e+02   5.256846e+01 
     DL4AG2A   4.030493e+02   2.133578e+00   1.164190e+00   3.782911e+00   2.506723e+01   -2.389238e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.057737e+02   5.259071e+01 
    GEG2C15A   4.030493e+02   2.133578e+00   1.164190e+00   3.782911e+00   2.506723e+01   -2.389238e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.057737e+02   5.259071e+01 
     DL4BG3A   4.030676e+02   2.106719e+00   1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.057786e+02   5.259144e+01 
    GSG3C15A   4.030676e+02   2.106719e+00   1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.057786e+02   5.259144e+01 
   MK1G3C15A   4.030676e+02   2.106719e+00   1.162471e+00   3.705314e+00   2.502465e+01   -2.295084e-05   5.145046e-05   0.000000e+00   0.000000e+00   1.057786e+02   5.259144e+01 
    B1G3C15A   4.056876e+02  -1.731614e+00   9.961724e-01   2.724333e+00   1.933780e+01    1.371692e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.079533e+02   5.271083e+01 
    GEG3C15A   4.056876e+02  -1.731614e+00   9.961724e-01   2.724333e+00   1.933780e+01    1.371692e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.079533e+02   5.271083e+01 
    GSG4C15A   4.056876e+02  -1.731614e+00   9.961724e-01   2.724333e+00   1.933780e+01    1.371692e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.079533e+02   5.271083e+01 
     DM1AG4A   4.061886e+02  -2.466928e+00   9.445547e-01   4.827802e+00   1.836550e+01    1.897075e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.080919e+02   5.273741e+01 
  SQMHG4C15A   4.062886e+02  -2.613697e+00   9.342518e-01   5.335865e+00   1.817762e+01    2.001942e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.081116e+02   5.274289e+01 
  CM1XG4C15A   4.062886e+02  -2.613697e+00   9.342518e-01   5.335865e+00   1.817762e+01    2.001942e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.081116e+02   5.274289e+01 
  CM1YG4C15A   4.062886e+02  -2.613697e+00   9.342518e-01   5.335865e+00   1.817762e+01    2.001942e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.081116e+02   5.274289e+01 
  SQMHG4C15A   4.063886e+02  -2.760467e+00   9.239489e-01   5.873281e+00   1.799180e+01    2.106809e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.081295e+02   5.274842e+01 
     DM1BG4A   4.066641e+02  -3.164816e+00   8.955643e-01   7.505697e+00   1.749052e+01    2.395718e-01   1.048670e-01   0.000000e+00   0.000000e+00   1.081710e+02   5.276395e+01 
   QM1G4C15A   4.069111e+02  -5.414352e+00   4.177852e+00   9.590429e+00   1.621627e+01    2.716488e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082003e+02   5.277849e+01 
    DM2A2G4A   4.071126e+02  -6.051291e+00   3.948541e+00   1.190076e+01   1.457880e+01    3.030702e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082192e+02   5.279160e+01 
   SM1G4C15A   4.073126e+02  -6.683488e+00   3.720937e+00   1.444771e+01   1.304490e+01    3.342576e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082344e+02   5.280610e+01 
        DFT1   4.075458e+02  -7.420630e+00   3.455551e+00   1.773679e+01   1.137135e+01    3.706222e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082490e+02   5.282525e+01 
         DFT   4.075678e+02  -7.490172e+00   3.430514e+00   1.806483e+01   1.121985e+01    3.740528e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082502e+02   5.282720e+01 
   FM1G4C15A   4.075678e+02  -7.490172e+00   3.430514e+00   1.806483e+01   1.121985e+01    3.740528e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082502e+02   5.282720e+01 
         DFT   4.075898e+02  -7.559713e+00   3.405478e+00   1.839593e+01   1.106946e+01    3.774835e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082514e+02   5.282917e+01 
    DM2B2G4A   4.078822e+02  -8.483986e+00   3.072720e+00   2.308711e+01   9.175236e+00    4.230795e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082656e+02   5.285819e+01 
   PM1G4C15A   4.078822e+02  -8.483986e+00   3.072720e+00   2.308711e+01   9.175236e+00    4.230795e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082656e+02   5.285819e+01 
      DBPM09   4.079666e+02  -8.750773e+00   2.976671e+00   2.454172e+01   8.664667e+00    4.362406e-01   1.559373e-01   0.000000e+00   0.000000e+00   1.082692e+02   5.286766e+01 
   QM2G4C15A   4.082486e+02   1.140882e-02   3.947127e-02   2.708958e+01   7.840723e+00    4.584074e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.082799e+02   5.290243e+01 
     DM2CG4A   4.084326e+02   4.615655e-03   1.596749e-02   2.708663e+01   7.830523e+00    4.584064e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.082867e+02   5.292592e+01 
  SM2HG4C15B   4.085576e+02   7.330506e-07   2.441191e-07   2.708605e+01   7.828527e+00    4.584057e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.082914e+02   5.294188e+01 
   MK3G4C15B   4.085576e+02   7.330506e-07   2.441191e-07   2.708605e+01   7.828527e+00    4.584057e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.082914e+02   5.294188e+01 
  SM2HG4C15B   4.086826e+02  -4.614189e-03  -1.596700e-02   2.708663e+01   7.830522e+00    4.584050e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.082960e+02   5.295785e+01 
     DM2CG4B   4.088666e+02  -1.140735e-02  -3.947078e-02   2.708957e+01   7.840723e+00    4.584040e-01  -5.619405e-06   0.000000e+00   0.000000e+00   1.083028e+02   5.298134e+01 
   QM2G4C15B   4.091486e+02   8.750774e+00  -2.976671e+00   2.454172e+01   8.664667e+00    4.362342e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083135e+02   5.301611e+01 
    DM2B2G4B   4.096526e+02   7.157636e+00  -3.550233e+00   1.652388e+01   1.195423e+01    3.576370e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083385e+02   5.306566e+01 
   SM1G4C15B   4.098526e+02   6.525439e+00  -3.777837e+00   1.378726e+01   1.341984e+01    3.264476e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083518e+02   5.308145e+01 
    DM2A2G4B   4.101149e+02   5.696439e+00  -4.076294e+00   1.058195e+01   1.547966e+01    2.855490e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083735e+02   5.309964e+01 
   PM1G4C15B   4.101149e+02   5.696439e+00  -4.076294e+00   1.058195e+01   1.547966e+01    2.855490e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083735e+02   5.309964e+01 
      DBPM10   4.102041e+02   5.414352e+00  -4.177851e+00   9.590427e+00   1.621626e+01    2.716323e-01  -1.559469e-01   0.000000e+00   0.000000e+00   1.083824e+02   5.310528e+01 
   QM1G4C15B   4.104511e+02   3.164817e+00  -8.955637e-01   7.505694e+00   1.749052e+01    2.395526e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084117e+02   5.311982e+01 
     DM1EG4B   4.105616e+02   3.002636e+00  -9.069484e-01   6.824190e+00   1.768969e+01    2.279633e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084272e+02   5.312611e+01 
        DFCH   4.107116e+02   2.782482e+00  -9.224028e-01   5.956423e+00   1.796410e+01    2.122313e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084507e+02   5.313452e+01 
  CM1YG4C15B   4.107116e+02   2.782482e+00  -9.224028e-01   5.956423e+00   1.796410e+01    2.122313e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084507e+02   5.313452e+01 
  CM1XG4C15B   4.107116e+02   2.782482e+00  -9.224028e-01   5.956423e+00   1.796410e+01    2.122313e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084507e+02   5.313452e+01 
        DFCH   4.108616e+02   2.562328e+00  -9.378572e-01   5.154701e+00   1.824314e+01    1.964993e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084778e+02   5.314281e+01 
    GEG4C15B   4.108616e+02   2.562328e+00  -9.378572e-01   5.154701e+00   1.824314e+01    1.964993e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084778e+02   5.314281e+01 
    GSG5C15B   4.108616e+02   2.562328e+00  -9.378572e-01   5.154701e+00   1.824314e+01    1.964993e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084778e+02   5.314281e+01 
    DM1DG5B2   4.109616e+02   2.415559e+00  -9.481601e-01   4.656912e+00   1.843174e+01    1.860113e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.084982e+02   5.314826e+01 
      DPWG5B   4.111616e+02   2.122020e+00  -9.687660e-01   3.749397e+00   1.881512e+01    1.650352e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.085461e+02   5.315900e+01 
    DM1CG5B2   4.114276e+02   1.731613e+00  -9.961717e-01   2.724330e+00   1.933780e+01    1.371371e-01  -1.048801e-01   0.000000e+00   0.000000e+00   1.086294e+02   5.317294e+01 
